Date,Open,High,Low,Close,Adj Close,Volume
2015-10-11,1151.2,1183.36,1136.89,1154.53,1154.53,584334
2015-10-12,1119.71,1136.71,1098.86,1129.11,1129.11,272993
2015-10-13,1139.57,1147.55,1132.45,1144.71,1144.71,453488
2015-10-14,1114.37,1120.16,1096.33,1116.62,1116.62,676799
2015-10-15,1075.24,1103.78,1080.34,1081.13,1081.13,738886
2015-10-16,1081.71,1105.11,1062.97,1080.26,1080.26,342016
2015-10-17,1036.93,1053.65,1023.76,1023.06,1023.06,560632
2015-10-18,1007.42,1022.36,1007.29,1027.42,1027.42,185348
2015-10-19,970.9,988.09,951.16,983.2,983.2,399267
2015-10-20,1053.75,1051.28,1021.34,1038.74,1038.74,967978
2015-10-21,1056.7,1065.01,1019.58,1039.11,1039.11,76604
2015-10-22,1031.18,1027.9,1004.24,1011.95,1011.95,261408
2015-10-23,1030.64,1038.22,1019.97,1037.49,1037.49,935471
2015-10-24,1038.02,1034.94,1021.75,1033.68,1033.68,940277
2015-10-25,1027.92,1032.3,1012.59,1031.11,1031.11,765665
2015-10-26,1042.42,1048.29,1031.62,1054.59,1054.59,883982
2015-10-27,1072.38,1092.63,1067.85,1078.11,1078.11,599671
2015-10-28,1056.55,1074.16,1028.92,1061.5,1061.5,202489
2015-10-29,1032.63,1049.66,1023.23,1040.5,1040.5,42182
2015-10-30,1025.71,1035.92,1012.68,1024.55,1024.55,379954
2015-10-31,936.37,958.35,924.06,934.13,934.13,195661
2015-11-01,884.95,884.38,858.44,884.38,884.38,991739
2015-11-02,930.96,944.89,912.6,932.38,932.38,25180
2015-11-03,987.01,996.72,976.54,999.17,999.17,770709
2015-11-04,992.86,987.9,975.92,989.14,989.14,458588
2015-11-05,1005.76,1026.99,984.83,1016.24,1016.24,52372
2015-11-06,1032.71,1040.44,1021.89,1027.45,1027.45,104427
2015-11-07,1149.23,1188.58,1127.83,1158.77,1158.77,508731
2015-11-08,1223.2,1232.38,1193.45,1218.7,1218.7,594374
2015-11-09,1197.0,1241.62,1192.45,1205.04,1205.04,285307
2015-11-10,1156.29,1164.24,1145.2,1153.53,1153.53,765298
2015-11-11,1081.17,1094.27,1069.21,1074.74,1074.74,719449
2015-11-12,1105.37,1102.31,1100.43,1102.84,1102.84,382760
2015-11-13,1076.39,1074.85,1040.96,1071.81,1071.81,227283
2015-11-14,1009.27,1027.01,997.06,1024.91,1024.91,242553
2015-11-15,994.03,1004.67,975.45,981.49,981.49,33934
2015-11-16,946.32,945.9,940.69,941.61,941.61,580883
2015-11-17,1014.0,1040.07,998.04,1002.32,1002.32,551880
2015-11-18,1055.75,1075.0,1032.9,1035.0,1035.0,238685
2015-11-19,1044.75,1058.35,1036.31,1057.6,1057.6,548327
2015-11-20,1110.63,1116.46,1091.2,1105.52,1105.52,982603
2015-11-21,1127.31,1123.93,1104.11,1121.88,1121.88,895737
2015-11-22,1089.89,1085.34,1050.04,1087.31,1087.31,352406
2015-11-23,1161.02,1154.32,1129.39,1149.07,1149.07,756870
2015-11-24,1185.52,1194.36,1147.58,1189.34,1189.34,915815
2015-11-25,1120.76,1137.5,1125.47,1127.27,1127.27,35018
2015-11-26,1128.77,1133.55,1108.14,1114.27,1114.27,316302
2015-11-27,1081.82,1115.94,1072.82,1096.65,1096.65,258061
2015-11-28,1036.35,1047.34,1008.74,1037.41,1037.41,398774
2015-11-29,1065.27,1096.2,1038.32,1055.12,1055.12,295318
2015-11-30,1152.62,1156.3,1148.67,1135.0,1135.0,883373
2015-12-01,1090.25,1102.1,1087.23,1076.2,1076.2,174703
2015-12-02,1111.34,1133.87,1086.86,1108.17,1108.17,986191
2015-12-03,1078.29,1090.03,1080.58,1102.94,1102.94,890813
2015-12-04,1075.84,1067.53,1045.98,1069.27,1069.27,671912
2015-12-05,1049.55,1064.22,1026.25,1039.27,1039.27,953569
2015-12-06,1001.33,1028.03,983.4,1020.37,1020.37,632820
2015-12-07,1016.97,1023.84,1007.58,1009.95,1009.95,921118
2015-12-08,981.56,993.47,975.28,973.67,973.67,822079
2015-12-09,988.73,1002.88,973.99,1003.65,1003.65,58940
2015-12-10,984.47,990.05,961.25,999.71,999.71,132692
2015-12-11,987.77,990.58,968.5,990.82,990.82,679442
2015-12-12,950.29,951.53,937.22,946.85,946.85,678251
2015-12-13,926.54,928.39,908.81,933.69,933.69,107566
2015-12-14,956.91,982.22,928.16,945.63,945.63,849827
2015-12-15,966.95,992.45,950.44,977.06,977.06,51955
2015-12-16,937.8,958.8,910.26,951.9,951.9,295458
2015-12-17,937.0,951.69,942.14,936.86,936.86,417716
2015-12-18,966.65,983.79,969.03,980.9,980.9,54685
2015-12-19,913.17,916.71,893.6,909.98,909.98,649235
2015-12-20,938.64,933.69,908.06,918.13,918.13,852215
2015-12-21,905.61,912.23,899.59,914.52,914.52,101229
2015-12-22,923.62,951.28,922.38,919.81,919.81,837621
2015-12-23,904.52,920.16,880.54,905.39,905.39,356698
2015-12-24,845.92,853.47,838.27,829.25,829.25,20567
2015-12-25,791.31,798.62,778.67,797.95,797.95,420194
2015-12-26,795.37,811.39,777.56,784.61,784.61,339233
2015-12-27,799.01,800.17,785.01,791.88,791.88,665990
2015-12-28,774.56,777.17,753.83,762.1,762.1,406219
2015-12-29,785.56,799.56,782.83,801.84,801.84,304588
2015-12-30,738.72,758.36,727.35,745.68,745.68,87184
2015-12-31,737.97,761.62,726.61,744.96,744.96,687967
2016-01-01,705.35,710.28,693.61,705.18,705.18,287965
2016-01-02,693.49,705.63,674.38,687.07,687.07,539889
2016-01-03,694.61,706.63,684.08,681.38,681.38,702264
2016-01-04,661.78,671.15,664.96,667.85,667.85,113882
2016-01-05,652.71,664.88,654.66,652.02,652.02,859089
2016-01-06,682.59,692.95,679.93,694.34,694.34,694917
2016-01-07,666.66,689.11,659.41,675.42,675.42,708883
2016-01-08,694.36,696.53,675.3,690.96,690.96,344990
2016-01-09,668.03,678.58,648.75,655.76,655.76,313646
2016-01-10,683.69,684.22,661.39,683.23,683.23,124409
2016-01-11,720.42,733.96,710.65,710.07,710.07,23098
2016-01-12,655.53,659.33,643.22,645.06,645.06,177974
2016-01-13,631.52,642.15,623.75,625.74,625.74,119502
2016-01-14,642.69,662.6,642.74,647.56,647.56,745427
2016-01-15,642.06,657.22,640.56,647.27,647.27,695613
2016-01-16,652.58,668.8,640.3,648.23,648.23,338660
2016-01-17,639.9,637.95,617.91,628.88,628.88,780942
2016-01-18,635.95,652.81,636.33,638.85,638.85,45280
2016-01-19,634.39,638.74,635.18,640.8,640.8,796383
2016-01-20,665.21,675.34,651.42,661.45,661.45,9117
2016-01-21,680.58,685.48,669.27,668.71,668.71,26979
2016-01-22,683.33,692.36,667.07,693.28,693.28,468741
2016-01-23,676.89,683.96,659.24,682.63,682.63,17915
2016-01-24,664.29,680.74,642.23,670.7,670.7,322405
2016-01-25,647.11,652.8,642.18,656.16,656.16,489287
2016-01-26,661.98,674.42,647.9,654.84,654.84,754020
2016-01-27,655.64,658.24,641.44,644.89,644.89,644113
2016-01-28,658.29,661.25,646.16,655.46,655.46,766272
2016-01-29,722.58,719.61,706.54,712.3,712.3,362046
2016-01-30,737.95,763.33,737.99,752.36,752.36,336108
2016-01-31,726.92,752.51,721.99,739.52,739.52,464656
2016-02-01,775.89,790.81,757.66,775.04,775.04,298821
2016-02-02,763.28,780.56,739.57,750.87,750.87,506071
2016-02-03,706.11,703.59,683.79,707.81,707.81,312974
2016-02-04,674.54,679.29,658.74,678.74,678.74,971040
2016-02-05,629.62,636.7,622.04,617.87,617.87,534210
2016-02-06,619.97,624.88,602.63,622.8,622.8,97696
2016-02-07,621.14,624.63,607.63,612.67,612.67,68561
2016-02-08,661.12,667.29,642.49,651.9,651.9,276364
2016-02-09,667.85,681.35,650.95,672.58,672.58,964462
2016-02-10,669.89,675.59,663.02,667.18,667.18,54380
2016-02-11,686.14,690.4,670.15,678.72,678.72,396982
2016-02-12,629.9,638.32,628.7,625.99,625.99,740378
2016-02-13,635.2,646.44,628.88,645.28,645.28,646737
2016-02-14,657.17,667.55,645.64,659.83,659.83,427375
2016-02-15,618.76,623.03,616.37,623.4,623.4,274079
2016-02-16,642.76,663.07,634.1,643.04,643.04,266928
2016-02-17,663.02,658.49,657.83,649.68,649.68,482802
2016-02-18,646.95,654.57,644.4,643.34,643.34,676581
2016-02-19,665.99,680.37,653.22,659.8,659.8,947683
2016-02-20,723.34,740.92,712.98,722.8,722.8,19069
2016-02-21,727.21,740.26,714.31,727.74,727.74,384329
2016-02-22,738.65,757.91,726.72,744.09,744.09,36682
2016-02-23,732.48,741.91,714.79,725.73,725.73,974772
2016-02-24,700.02,722.53,697.33,712.46,712.46,374691
2016-02-25,736.06,746.19,730.07,723.17,723.17,95303
2016-02-26,702.06,719.0,703.54,705.33,705.33,914513
2016-02-27,704.48,719.05,697.31,698.33,698.33,865250
2016-02-28,691.38,698.6,681.72,695.43,695.43,938614
2016-02-29,702.94,715.41,700.95,700.39,700.39,374413
2016-03-01,723.87,729.01,704.18,730.28,730.28,687592
2016-03-02,756.7,764.57,739.31,757.61,757.61,831705
2016-03-03,738.17,747.84,734.85,736.27,736.27,988991
2016-03-04,724.62,735.47,724.96,720.12,720.12,56210
2016-03-05,698.72,701.86,684.05,703.67,703.67,336335
2016-03-06,689.59,700.19,674.92,695.28,695.28,816893
2016-03-07,707.34,706.98,682.16,694.47,694.47,792042
2016-03-08,719.45,739.04,720.55,724.58,724.58,320117
2016-03-09,700.7,697.97,676.75,704.04,704.04,663943
2016-03-10,721.86,735.42,718.2,728.55,728.55,26583
2016-03-11,760.53,785.19,763.35,770.56,770.56,674061
2016-03-12,776.29,781.04,753.73,785.82,785.82,270024
2016-03-13,831.03,850.08,831.15,849.22,849.22,494869
2016-03-14,818.18,815.55,797.02,811.02,811.02,90257
2016-03-15,770.46,788.98,770.34,776.04,776.04,446061
2016-03-16,725.09,733.75,709.27,728.13,728.13,761872
2016-03-17,760.34,776.33,746.16,771.5,771.5,748750
2016-03-18,795.1,800.25,780.36,799.64,799.64,113024
2016-03-19,781.98,807.97,770.99,775.33,775.33,335561
2016-03-20,802.4,801.0,791.82,792.85,792.85,529010
2016-03-21,766.58,762.38,747.58,756.86,756.86,21077
2016-03-22,848.7,862.57,832.35,834.84,834.84,81868
2016-03-23,845.49,860.51,840.51,838.83,838.83,775440
2016-03-24,854.12,872.98,842.27,855.59,855.59,652718
2016-03-25,873.74,891.69,871.3,865.09,865.09,237600
2016-03-26,888.09,915.46,869.55,900.21,900.21,276373
2016-03-27,901.47,914.13,891.74,907.73,907.73,336482
2016-03-28,869.26,894.79,868.67,868.57,868.57,718039
2016-03-29,901.09,916.93,880.48,885.86,885.86,481853
2016-03-30,955.26,979.56,953.77,966.75,966.75,405655
2016-03-31,1018.91,1022.61,994.38,1025.09,1025.09,954406
2016-04-01,1087.63,1093.64,1053.28,1097.14,1097.14,3598
2016-04-02,1064.59,1070.12,1049.8,1075.02,1075.02,617585
2016-04-03,1026.63,1030.89,996.88,1037.58,1037.58,922556
2016-04-04,1011.17,1028.36,1001.69,1021.48,1021.48,13741
2016-04-05,1023.21,1039.1,1017.26,1034.61,1034.61,70360
2016-04-06,1064.11,1087.51,1046.52,1078.55,1078.55,299432
2016-04-07,1008.31,1012.3,984.11,1011.34,1011.34,133321
2016-04-08,1069.0,1083.05,1042.67,1047.84,1047.84,155042
2016-04-09,1067.56,1060.16,1029.34,1072.35,1072.35,16565
2016-04-10,1030.87,1043.23,1026.75,1039.67,1039.67,320139
2016-04-11,995.71,1005.17,972.98,1008.96,1008.96,740354
2016-04-12,931.0,951.27,915.61,926.23,926.23,576944
2016-04-13,959.37,975.06,954.64,965.82,965.82,980638
2016-04-14,967.45,980.73,954.86,965.8,965.8,571053
2016-04-15,927.6,935.4,915.27,918.52,918.52,658374
2016-04-16,873.61,899.73,852.42,868.41,868.41,726840
2016-04-17,867.47,867.67,849.95,875.27,875.27,231324
2016-04-18,935.13,946.01,926.71,914.27,914.27,115794
2016-04-19,922.64,937.53,910.08,913.91,913.91,634275
2016-04-20,864.32,886.9,849.95,857.68,857.68,408228
2016-04-21,856.17,882.38,856.91,860.65,860.65,785419
2016-04-22,848.97,850.24,849.12,843.46,843.46,235068
2016-04-23,758.51,766.96,753.13,757.92,757.92,320642
2016-04-24,764.44,782.66,754.79,762.13,762.13,856208
2016-04-25,753.94,766.39,746.05,759.45,759.45,124675
2016-04-26,783.44,791.14,771.83,769.12,769.12,62711
2016-04-27,842.65,855.02,834.21,830.19,830.19,43530
2016-04-28,879.63,895.57,859.55,871.04,871.04,211339
2016-04-29,866.64,893.29,855.58,881.35,881.35,514207
2016-04-30,827.21,856.92,827.04,829.47,829.47,412234
2016-05-01,928.08,942.93,914.14,925.73,925.73,653524
2016-05-02,925.66,933.89,909.48,918.74,918.74,805348
2016-05-03,922.07,951.64,925.16,926.91,926.91,41376
2016-05-04,921.37,928.39,922.92,915.18,915.18,898145
2016-05-05,928.88,941.62,933.09,922.09,922.09,641416
2016-05-06,935.66,955.55,907.83,929.63,929.63,721406
2016-05-07,905.19,917.12,889.58,907.35,907.35,190814
2016-05-08,891.62,897.04,871.0,881.43,881.43,610854
2016-05-09,889.82,894.38,871.55,895.7,895.7,340269
2016-05-10,873.62,894.71,854.72,885.13,885.13,612807
2016-05-11,854.79,861.12,836.25,845.74,845.74,13437
2016-05-12,858.96,869.96,836.26,855.88,855.88,63146
2016-05-13,843.89,850.77,843.74,856.45,856.45,28618
2016-05-14,889.11,918.23,881.07,906.74,906.74,182839
2016-05-15,806.94,826.55,789.27,807.25,807.25,10705
2016-05-16,846.66,852.79,832.19,850.89,850.89,713506
2016-05-17,889.78,899.71,879.23,878.84,878.84,220288
2016-05-18,821.15,823.83,811.86,818.97,818.97,868344
2016-05-19,802.59,831.85,792.59,802.82,802.82,314894
2016-05-20,799.23,812.33,780.33,788.8,788.8,485172
2016-05-21,749.09,775.01,734.17,752.21,752.21,569667
2016-05-22,735.03,738.02,723.85,723.27,723.27,53682
2016-05-23,697.89,716.57,683.98,704.33,704.33,196785
2016-05-24,754.74,768.85,738.92,750.59,750.59,106894
2016-05-25,773.81,797.07,760.19,781.6,781.6,188991
2016-05-26,820.75,846.09,809.25,813.55,813.55,61384
2016-05-27,850.5,857.03,833.88,837.88,837.88,131512
2016-05-28,805.85,813.45,796.23,812.3,812.3,838560
2016-05-29,798.78,810.09,776.24,805.64,805.64,920339
2016-05-30,812.55,828.16,786.98,800.62,800.62,22283
2016-05-31,773.74,785.71,770.68,767.42,767.42,574794
2016-06-01,793.04,800.3,794.09,804.18,804.18,240173
2016-06-02,788.11,800.32,766.21,778.27,778.27,709985
2016-06-03,778.79,784.56,764.92,786.04,786.04,692323
2016-06-04,799.9,810.6,785.57,800.92,800.92,912439
2016-06-05,818.57,831.12,803.54,813.1,813.1,244244
2016-06-06,803.23,822.28,802.04,799.7,799.7,141251
2016-06-07,838.13,849.02,823.72,838.01,838.01,881872
2016-06-08,803.49,817.94,789.99,803.4,803.4,524743
2016-06-09,820.74,835.62,821.18,838.5,838.5,894081
2016-06-10,846.13,854.57,841.7,855.21,855.21,493426
2016-06-11,843.91,859.46,818.62,844.0,844.0,12955
2016-06-12,856.44,874.66,849.59,859.07,859.07,770432
2016-06-13,805.7,819.52,789.1,804.62,804.62,401414
2016-06-14,849.44,860.68,835.23,844.69,844.69,461372
2016-06-15,836.22,858.68,821.3,835.18,835.18,307732
2016-06-16,826.37,840.33,796.52,826.48,826.48,405982
2016-06-17,858.87,860.03,837.94,850.44,850.44,97626
2016-06-18,835.94,856.12,821.89,835.81,835.81,709930
2016-06-19,780.74,796.17,770.99,796.31,796.31,857306
2016-06-20,736.2,747.88,732.71,738.17,738.17,705039
2016-06-21,751.66,760.54,752.8,749.25,749.25,378261
2016-06-22,724.91,732.32,700.21,722.14,722.14,923805
2016-06-23,772.49,777.43,757.44,771.32,771.32,671504
2016-06-24,717.64,718.87,699.75,717.24,717.24,408000
2016-06-25,761.8,771.53,756.12,774.6,774.6,593247
2016-06-26,776.29,790.08,770.22,771.03,771.03,533560
2016-06-27,763.32,789.19,768.28,768.22,768.22,133645
2016-06-28,748.1,759.85,740.5,756.51,756.51,25419
2016-06-29,763.31,785.47,748.24,756.64,756.64,738699
2016-06-30,763.81,784.89,752.87,759.55,759.55,492986
2016-07-01,797.95,818.74,780.19,810.44,810.44,49555
2016-07-02,808.93,808.23,803.88,808.79,808.79,137248
2016-07-03,803.65,826.96,801.27,798.36,798.36,168233
2016-07-04,796.75,821.78,793.44,792.04,792.04,719800
2016-07-05,803.33,814.28,787.24,802.32,802.32,764421
2016-07-06,801.47,816.52,806.72,814.89,814.89,715222
2016-07-07,762.31,766.97,734.0,763.33,763.33,123082
2016-07-08,723.5,730.41,711.73,712.06,712.06,671524
2016-07-09,732.66,750.06,718.3,748.29,748.29,471974
2016-07-10,741.3,747.08,734.89,745.59,745.59,510939
2016-07-11,737.65,746.46,717.67,743.9,743.9,550667
2016-07-12,744.77,758.5,728.36,742.82,742.82,223261
2016-07-13,753.09,771.07,730.65,743.14,743.14,281512
2016-07-14,738.3,739.21,736.06,746.41,746.41,745401
2016-07-15,717.86,734.59,698.15,706.1,706.1,426987
2016-07-16,714.87,727.48,700.86,715.08,715.08,459166
2016-07-17,697.9,707.06,690.38,699.81,699.81,172317
2016-07-18,708.16,721.17,703.23,707.77,707.77,629590
2016-07-19,660.38,675.42,650.96,666.05,666.05,624194
2016-07-20,692.98,707.13,668.36,687.94,687.94,991296
2016-07-21,704.11,707.88,689.89,698.71,698.71,568615
2016-07-22,704.86,727.35,697.87,718.06,718.06,702814
2016-07-23,737.07,741.02,734.98,727.84,727.84,881219
2016-07-24,789.49,806.28,789.56,798.02,798.02,517596
2016-07-25,815.62,841.25,802.94,816.29,816.29,703101
2016-07-26,772.09,780.69,763.12,773.13,773.13,557265
2016-07-27,722.13,733.04,713.7,719.66,719.66,262456
2016-07-28,712.95,728.74,690.66,711.85,711.85,7714
2016-07-29,711.54,715.06,707.0,719.74,719.74,107680
2016-07-30,720.03,728.09,712.41,726.34,726.34,864669
2016-07-31,712.69,721.9,705.02,711.92,711.92,409107
2016-08-01,717.57,722.72,699.65,719.07,719.07,495771
2016-08-02,692.24,709.53,688.5,696.81,696.81,577587
2016-08-03,672.06,683.5,660.8,684.35,684.35,459383
2016-08-04,634.43,642.49,633.49,638.24,638.24,852556
2016-08-05,614.9,632.05,608.01,610.53,610.53,880484
2016-08-06,581.74,594.22,574.08,576.67,576.67,977143
2016-08-07,562.74,565.86,559.77,558.39,558.39,828344
2016-08-08,592.83,600.05,574.29,581.07,581.07,902174
2016-08-09,566.77,574.6,560.78,566.91,566.91,469668
2016-08-10,634.17,640.67,616.76,623.32,623.32,69446
2016-08-11,644.26,651.2,639.27,633.43,633.43,215862
2016-08-12,647.28,663.7,634.23,638.59,638.59,62516
2016-08-13,630.69,641.83,623.84,632.47,632.47,650511
2016-08-14,644.18,658.27,636.33,646.32,646.32,438466
2016-08-15,635.03,632.38,625.71,627.7,627.7,692476
2016-08-16,631.33,649.93,619.74,641.47,641.47,84521
2016-08-17,697.68,717.05,697.37,693.84,693.84,416367
2016-08-18,705.74,715.42,682.23,710.86,710.86,913105
2016-08-19,735.6,742.31,714.67,736.88,736.88,596654
2016-08-20,720.08,733.37,710.31,707.74,707.74,176369
2016-08-21,720.35,729.63,700.94,717.93,717.93,566176
2016-08-22,760.27,769.71,765.1,773.18,773.18,319339
2016-08-23,748.74,757.88,739.93,747.14,747.14,871442
2016-08-24,803.65,827.09,788.42,814.4,814.4,727376
2016-08-25,831.55,830.64,813.05,820.77,820.77,207051
2016-08-26,816.42,835.07,796.45,806.27,806.27,498890
2016-08-27,829.46,850.09,826.06,822.96,822.96,186406
2016-08-28,867.84,883.28,857.03,859.34,859.34,623762
2016-08-29,893.11,896.62,886.65,882.43,882.43,655274
2016-08-30,829.81,842.16,817.89,846.4,846.4,593633
2016-08-31,817.72,835.58,800.33,802.33,802.33,958265
2016-09-01,806.96,812.46,788.13,803.5,803.5,647905
2016-09-02,810.72,822.19,797.5,804.28,804.28,159002
2016-09-03,821.71,834.08,816.33,834.22,834.22,60117
2016-09-04,824.39,834.37,822.57,843.31,843.31,810527
2016-09-05,788.42,788.57,787.71,794.31,794.31,733842
2016-09-06,794.4,814.11,792.84,812.35,812.35,4991
2016-09-07,829.21,845.55,801.7,828.57,828.57,24519
2016-09-08,833.01,850.08,818.14,852.45,852.45,814089
2016-09-09,883.07,888.03,864.96,884.08,884.08,788258
2016-09-10,909.6,918.53,896.72,897.69,897.69,174697
2016-09-11,924.31,941.21,925.89,924.02,924.02,869481
2016-09-12,916.85,937.11,900.49,928.95,928.95,543089
2016-09-13,868.24,888.99,865.79,862.25,862.25,424062
2016-09-14,883.35,895.22,856.85,875.85,875.85,40566
2016-09-15,886.01,903.47,876.85,891.98,891.98,679517
2016-09-16,907.74,904.09,891.12,912.06,912.06,160435
2016-09-17,852.86,881.45,832.47,844.27,844.27,969063
2016-09-18,819.81,826.78,820.03,827.26,827.26,393938
2016-09-19,857.37,858.51,841.68,862.35,862.35,923640
2016-09-20,849.11,872.98,841.86,867.87,867.87,714297
2016-09-21,887.92,896.04,874.52,891.69,891.69,542709
2016-09-22,879.8,893.0,870.67,888.95,888.95,257080
2016-09-23,876.36,894.97,866.48,884.31,884.31,258230
2016-09-24,916.24,939.93,898.28,910.16,910.16,79027
2016-09-25,902.07,905.55,900.25,901.49,901.49,532834
2016-09-26,904.7,926.71,879.04,911.66,911.66,334583
2016-09-27,892.05,905.89,884.21,899.14,899.14,702983
2016-09-28,866.22,884.97,867.86,881.58,881.58,803838
2016-09-29,860.21,875.81,857.11,856.04,856.04,998989
2016-09-30,877.91,879.06,871.35,874.95,874.95,393353
2016-10-01,849.28,875.81,853.32,852.17,852.17,272969
2016-10-02,907.73,915.19,874.65,888.05,888.05,990327
2016-10-03,863.23,878.71,862.1,862.51,862.51,242569
2016-10-04,870.33,880.0,861.55,854.51,854.51,297317
2016-10-05,847.78,875.55,847.42,858.89,858.89,262536
2016-10-06,903.55,913.3,882.07,895.0,895.0,318763
2016-10-07,903.06,934.49,886.06,903.5,903.5,346258
2016-10-08,940.22,958.27,941.14,961.54,961.54,370215
2016-10-09,889.37,895.92,893.89,891.2,891.2,926427
2016-10-10,898.04,910.32,898.72,891.47,891.47,297518
2016-10-11,934.78,950.09,936.71,932.22,932.22,980217
2016-10-12,942.42,948.36,939.23,931.39,931.39,697771
2016-10-13,985.71,983.97,971.22,972.23,972.23,327512
2016-10-14,970.17,991.06,957.93,952.35,952.35,795748
2016-10-15,1024.53,1047.19,1005.53,1024.19,1024.19,504166
2016-10-16,1123.04,1145.56,1112.08,1110.16,1110.16,797988
2016-10-17,1103.39,1110.91,1074.15,1100.74,1100.74,928562
2016-10-18,1086.12,1090.61,1057.15,1098.49,1098.49,629842
2016-10-19,1150.69,1154.99,1133.06,1150.04,1150.04,232059
2016-10-20,1237.23,1255.51,1215.75,1244.14,1244.14,419698
2016-10-21,1197.84,1237.91,1190.58,1204.27,1204.27,45494
2016-10-22,1173.51,1200.53,1170.58,1181.63,1181.63,943509
2016-10-23,1176.43,1177.07,1147.28,1181.69,1181.69,872103
2016-10-24,1105.74,1129.46,1097.29,1098.11,1098.11,483640
2016-10-25,1081.45,1084.31,1045.5,1059.87,1059.87,33481
2016-10-26,1039.07,1043.26,1002.44,1036.36,1036.36,29401
2016-10-27,992.78,1019.92,991.17,1000.87,1000.87,565719
2016-10-28,992.79,1022.25,983.84,1009.39,1009.39,327603
2016-10-29,1010.8,1014.25,1008.01,1023.52,1023.52,353617
2016-10-30,1078.79,1077.59,1069.97,1072.83,1072.83,124311
2016-10-31,1030.47,1066.01,1022.29,1038.12,1038.12,249482
2016-11-01,1082.23,1085.08,1070.89,1077.58,1077.58,645615
2016-11-02,1071.26,1070.96,1041.11,1084.68,1084.68,735042
2016-11-03,1064.23,1074.05,1062.9,1078.58,1078.58,995293
2016-11-04,1087.64,1099.35,1083.06,1111.63,1111.63,442720
2016-11-05,1055.94,1063.04,1031.59,1042.94,1042.94,397439
2016-11-06,1061.64,1093.44,1045.57,1076.46,1076.46,465193
